# Experiment File Name : card ARV7 _1 01.01.22.sds;;;;;;;;;
# Created By :giulia.salva@gmail.com;;;;;;;;;
# Last Modified Date : 2022-02-10 09:46:08 AM;;;;;;;;;
# Instrument Type : 7900HT Real-Time PCR System;;;;;;;;;
;;;;;;;;;
Experiment Name;Barcode;Well;Target Name;Sample Name;Rn;dRn;Omit;Cycle Number;Passive Ref
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.963;0.003;false;6.0;4.348.696
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.959;0.002;false;7.0;4.406.783
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.959;0.004;false;8.0;4.406.164
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.953;0.002;false;9.0;4.380.541
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.949;0.001;false;10.0;4.397.423
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.947;0.002;false;11.0;4.432.855
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.941;-0.001;false;12.0;4.465.296
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.937;-0.002;false;13.0;4.456.959
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.932;-0.004;false;14.0;4.494.065
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.933;0.0;false;15.0;4.505.506
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.93;0.0;false;16.0;4.487.206
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.927;0.0;false;17.0;4.489.317
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.923;-0.001;false;18.0;4.533.071
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.928;0.007;false;19.0;4.534.699
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.93;0.012;false;20.0;4.525.839
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.934;0.02;false;21.0;4.543.278
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.947;0.036;false;22.0;4.560.597
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.966;0.058;false;23.0;4.554.294
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;0.999;0.094;false;24.0;4.576.447
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;1.056;0.154;false;25.0;4.601.183
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;1.136;0.237;false;26.0;4.570.203
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;1.251;0.355;false;27.0;4.559.831
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;1.393;0.5;false;28.0;4.630.578
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;1.573;0.683;false;29.0;4612.87
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;1.765;0.879;false;30.0;4.625.365
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;1.965;1.081;false;31.0;4.643.805
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;2.159;1.278;false;32.0;4.651.126
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;2.343;1.465;false;33.0;4.703.764
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;2.497;1.622;false;34.0;4.725.216
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;2.652;1.78;false;35.0;4.688.346
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;2.76;1.891;false;36.0;4.687.044
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;2.87;2.005;false;37.0;4.682.141
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;2.959;2.097;false;38.0;4.728.376
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;3.028;2.168;false;39.0;4.729.567
card ARV7 _1 01.01.22.sds;;E23;-477952_mir;104;3.106;2.249;false;40.0;4.722.013
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.547;-0.036;false;1.0;4308.75
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.561;-0.02;false;2.0;4.272.565
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.557;-0.021;false;3.0;4.324.064
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.567;-0.01;false;4.0;4.319.997
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.573;-0.002;false;5.0;4.304.718
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.575;0.002;false;6.0;4290.85
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.58;0.01;false;7.0;4.377.271
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.579;0.01;false;8.0;4.360.403
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.571;0.004;false;9.0;4.298.729
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.575;0.01;false;10.0;4.377.737
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.575;0.012;false;11.0;4.335.912
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.569;0.008;false;12.0;4.363.603
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.559;0.001;false;13.0;4.433.449
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.557;0.0;false;14.0;4.398.559
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.552;-0.002;false;15.0;4.449.058
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.549;-0.003;false;16.0;4.475.157
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.546;-0.005;false;17.0;4.500.599
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.546;-0.003;false;18.0;4.503.162
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.542;-0.004;false;19.0;4.496.665
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.541;-0.003;false;20.0;4.509.039
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.532;-0.01;false;21.0;4.548.186
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.538;-0.002;false;22.0;4.553.646
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.536;-0.002;false;23.0;4.574.829
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.539;0.003;false;24.0;4.512.968
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.539;0.005;false;25.0;4572.22
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.544;0.012;false;26.0;4.579.128
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.548;0.018;false;27.0;4.569.761
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.554;0.026;false;28.0;4.636.042
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.569;0.043;false;29.0;4586.94
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.575;0.052;false;30.0;4.593.874
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.588;0.066;false;31.0;4.598.605
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.593;0.073;false;32.0;4.592.286
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.618;0.1;false;33.0;4.548.846
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.624;0.109;false;34.0;4.577.202
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.641;0.128;false;35.0;4.615.998
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.652;0.14;false;36.0;4.583.032
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.668;0.158;false;37.0;4558.75
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.678;0.171;false;38.0;4.566.219
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.691;0.185;false;39.0;4656.38
card ARV7 _1 01.01.22.sds;;E24;-478411_mir;104;1.707;0.204;false;40.0;4.586.834
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;2.974;0.015;false;1.0;2.584.801
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;2.994;0.017;false;2.0;2.614.873
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.008;0.015;false;3.0;2.624.324
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.028;0.018;false;4.0;2.617.349
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.041;0.014;false;5.0;2.651.077
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.053;0.009;false;6.0;2.630.711
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.068;0.007;false;7.0;2.637.889
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.072;-0.007;false;8.0;2.677.631
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.088;-0.008;false;9.0;2.681.607
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.087;-0.026;false;10.0;2.733.694
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.14;0.01;false;11.0;2.671.756
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.152;0.006;false;12.0;2702.83
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.161;-0.002;false;13.0;2.681.822
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.162;-0.019;false;14.0;2739.09
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.188;-0.01;false;15.0;2.720.863
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.204;-0.011;false;16.0;2.736.672
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.223;-0.009;false;17.0;2.727.586
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.248;-0.001;false;18.0;2.725.982
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.252;-0.014;false;19.0;2.745.295
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.265;-0.018;false;20.0;2.779.289
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.305;0.005;false;21.0;2.761.553
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.3;-0.017;false;22.0;2841.58
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.33;-0.004;false;23.0;2.797.307
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.357;0.006;false;24.0;2.788.612
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.357;-0.011;false;25.0;2.831.423
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.398;0.012;false;26.0;2.820.357
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.43;0.028;false;27.0;2.804.822
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.446;0.027;false;28.0;2.881.165
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.451;0.014;false;29.0;2.903.306
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.499;0.046;false;30.0;2.855.104
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.525;0.054;false;31.0;2899.15
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.575;0.088;false;32.0;2.879.606
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.609;0.105;false;33.0;2.909.575
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.633;0.112;false;34.0;2.915.458
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.659;0.12;false;35.0;2.914.427
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.688;0.132;false;36.0;2.910.623
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.727;0.155;false;37.0;2.902.221
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.762;0.172;false;38.0;2886.37
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.778;0.171;false;39.0;2.893.875
card ARV7 _1 01.01.22.sds;;F1;-478577_mir;104;3.775;0.151;false;40.0;2.931.877
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.528;-0.033;false;1.0;2.570.937
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.533;-0.028;false;2.0;2.561.666
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.543;-0.017;false;3.0;2.495.958
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.536;-0.023;false;4.0;2.570.583
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.563;0.005;false;5.0;2.515.115
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.551;-0.006;false;6.0;2.552.666
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.56;0.004;false;7.0;2.537.609
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.56;0.005;false;8.0;2.584.129
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.565;0.011;false;9.0;2.555.462
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.561;0.008;false;10.0;2.540.741
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.564;0.012;false;11.0;2.531.536
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.571;0.019;false;12.0;2466.5
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.554;0.004;false;13.0;2.553.055
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.547;-0.002;false;14.0;2.578.253
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.55;0.001;false;15.0;2.558.292
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.557;0.009;false;16.0;2.563.732
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.542;-0.004;false;17.0;2589.51
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.538;-0.008;false;18.0;2.551.867
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.55;0.005;false;19.0;2.523.231
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.54;-0.004;false;20.0;2.565.218
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.536;-0.007;false;21.0;2.540.521
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.538;-0.004;false;22.0;2.519.309
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.536;-0.005;false;23.0;2.540.085
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.539;-0.001;false;24.0;2.562.811
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.535;-0.004;false;25.0;2544.69
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.546;0.008;false;26.0;2.469.116
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.553;0.016;false;27.0;2.506.305
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.571;0.035;false;28.0;2.523.136
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.601;0.066;false;29.0;2.401.911
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.64;0.106;false;30.0;2.468.734
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.713;0.18;false;31.0;2.453.431
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.826;0.294;false;32.0;2.444.932
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;1.986;0.455;false;33.0;2.436.644
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;2.191;0.661;false;34.0;2.418.852
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;2.416;0.887;false;35.0;2.465.402
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;2.671;1.143;false;36.0;2.482.322
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;2.914;1.387;false;37.0;2.476.483
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;3.195;1.668;false;38.0;2.439.002
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;3.438;1.913;false;39.0;2.398.545
card ARV7 _1 01.01.22.sds;;F2;-477973_mir;104;3.622;2.097;false;40.0;2.402.655
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.967;-0.003;false;1.0;2.636.072
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.964;-0.006;false;2.0;2.650.754
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.967;-0.001;false;3.0;2.663.431
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.968;0.0;false;4.0;2.688.112
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.967;0.001;false;5.0;2.746.268
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.963;-0.003;false;6.0;2.731.132
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.965;0.001;false;7.0;2.725.526
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.967;0.004;false;8.0;2.783.552
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.964;0.002;false;9.0;2.777.372
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.962;0.001;false;10.0;2.767.036
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.959;-0.001;false;11.0;2.784.833
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.96;0.001;false;12.0;2.825.789
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.958;0.0;false;13.0;2762.04
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.952;-0.005;false;14.0;2.749.063
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.952;-0.004;false;15.0;2.807.498
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.952;-0.003;false;16.0;2.852.635
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.955;0.001;false;17.0;2810.74
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.955;0.003;false;18.0;2830.93
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.955;0.003;false;19.0;2854.19
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.965;0.014;false;20.0;2.838.645
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;0.984;0.035;false;21.0;2.847.505
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;1.008;0.06;false;22.0;2914.01
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;1.05;0.103;false;23.0;2.846.899
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;1.117;0.17;false;24.0;2.932.948
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;1.213;0.267;false;25.0;2.880.078
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;1.338;0.393;false;26.0;2.909.799
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;1.477;0.533;false;27.0;2.887.481
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;1.622;0.68;false;28.0;2951.96
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;1.77;0.828;false;29.0;2.953.574
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;1.914;0.974;false;30.0;2.902.062
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;2.049;1.11;false;31.0;2.901.708
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;2.199;1.261;false;32.0;2.954.925
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;2.322;1.385;false;33.0;2.962.922
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;2.442;1.506;false;34.0;2.956.426
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;2.56;1.624;false;35.0;2897.56
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;2.697;1.763;false;36.0;2.959.883
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;2.813;1.88;false;37.0;2981.63
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;2.927;1.995;false;38.0;2.997.008
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;3.051;2.12;false;39.0;2.967.563
card ARV7 _1 01.01.22.sds;;F3;-477975_mir;104;3.168;2.238;false;40.0;2.941.997
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.26;-0.007;false;1.0;2.689.007
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.259;-0.006;false;2.0;2.699.249
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.255;-0.009;false;3.0;2.688.358
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.259;-0.003;false;4.0;2.710.978
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.264;0.004;false;5.0;2.738.642
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.26;0.002;false;6.0;2.745.898
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.257;0.001;false;7.0;2.742.954
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.257;0.003;false;8.0;2.785.568
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.261;0.008;false;9.0;2.765.371
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.253;0.002;false;10.0;2.798.568
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.251;0.002;false;11.0;2.803.111
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.246;-0.001;false;12.0;2.832.522
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.247;0.001;false;13.0;2.795.481
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.234;-0.01;false;14.0;2.806.433
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.24;-0.002;false;15.0;2.822.579
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.239;-0.001;false;16.0;2.865.669
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.237;-0.001;false;17.0;2846.03
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.237;0.0;false;18.0;2.851.509
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.238;0.003;false;19.0;2.850.259
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.24;0.007;false;20.0;2.852.897
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.251;0.02;false;21.0;2864.59
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.266;0.037;false;22.0;2.941.822
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.287;0.059;false;23.0;2.895.908
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.334;0.108;false;24.0;2.945.833
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.418;0.193;false;25.0;2.923.365
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.538;0.315;false;26.0;2.976.335
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.713;0.492;false;27.0;2.962.455
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;1.955;0.736;false;28.0;2.973.702
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;2.254;1.037;false;29.0;3.000.067
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;2.582;1.367;false;30.0;2.994.161
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;2.919;1.706;false;31.0;2.979.617
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;3.258;2.047;false;32.0;3.041.989
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;3.576;2.366;false;33.0;3.021.809
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;3.844;2.636;false;34.0;3.061.288
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;4.042;2.836;false;35.0;3.079.014
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;4.253;3.048;false;36.0;3.059.144
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;4.34;3.137;false;37.0;3.127.484
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;4.456;3.255;false;38.0;3.125.599
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;4.561;3.362;false;39.0;3.095.154
card ARV7 _1 01.01.22.sds;;F4;-477992_mir;104;4.585;3.387;false;40.0;3.093.989
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.917;0.0;false;1.0;2.701.318
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.912;-0.003;false;2.0;2.704.761
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.908;-0.005;false;3.0;2.677.695
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.906;-0.004;false;4.0;2.721.234
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.91;0.002;false;5.0;2.732.892
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.906;0.001;false;6.0;2.733.041
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.913;0.011;false;7.0;2.714.913
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.905;0.005;false;8.0;2745.01
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.905;0.007;false;9.0;2.780.065
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.895;-0.001;false;10.0;2.797.089
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.892;-0.002;false;11.0;2.814.265
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.891;0.0;false;12.0;2.824.086
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.884;-0.005;false;13.0;2.811.545
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.878;-0.008;false;14.0;2.849.313
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.882;-0.002;false;15.0;2.833.546
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.877;-0.004;false;16.0;2.883.423
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.875;-0.004;false;17.0;2.851.979
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.875;-0.002;false;18.0;2.845.274
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.875;0.0;false;19.0;2.864.284
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.88;0.007;false;20.0;2888.37
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.876;0.006;false;21.0;2.870.356
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.886;0.018;false;22.0;2876.38
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.888;0.022;false;23.0;2.906.802
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.908;0.045;false;24.0;2.925.072
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.94;0.079;false;25.0;2.938.293
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;0.996;0.138;false;26.0;2.945.971
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;1.084;0.228;false;27.0;2.950.604
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;1.207;0.353;false;28.0;2.950.198
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;1.376;0.525;false;29.0;2.961.473
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;1.572;0.723;false;30.0;2.957.196
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;1.814;0.967;false;31.0;2.906.207
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;2.041;1.196;false;32.0;2.988.428
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;2.273;1.431;false;33.0;2.974.989
card ARV7 _1 01.01.22.sds;;F5;-478369_mir;104;2.48;1.641;false;34.0;3.028.993
